Symbol,Date,Open,High,Low,Close,Volume
GOOG,1/29/2024,153.639999,155.199997,152.919998,154.839996,20909300
TSLA,7/3/2023,276.48999,284.25,275.109985,279.820007,119685900
GOOG,11/9/2023,133.360001,133.960007,131.509995,131.690002,17976500
TSLA,9/14/2023,271.320007,276.709991,270.420013,276.040009,107709800
TSLA,7/24/2023,255.850006,269.850006,254.119995,269.059998,136508500
GOOG,1/12/2024,144.339996,144.740005,143.360001,144.240005,13995200
LULU,7/12/2023,383.600006,384.73999,378.549988,383.320007,979900
LULU,10/11/2023,374,375.959991,368.23999,373.359985,1046300
GOOG,5/12/2023,117,118.260002,116.550003,117.919998,31272500
GOOGL,5/23/2023,124.160004,124.629997,122.209999,122.559998,34046300
GOOGL,11/27/2023,136.029999,138.419998,136,136.410004,23436500
TSLA,6/6/2023,216.139999,221.910004,212.529999,221.309998,146911600
BTC-USD,8/6/2023,29043.70117,29160.82227,28963.83398,29041.85547,7269806994
LULU,5/15/2023,376.600006,378,373.709991,375.709991,1298200
LULU,5/10/2023,385.359985,385.359985,377.720001,379.320007,1027100
BTC-USD,4/21/2023,28249.23047,28349.96875,27177.36523,27276.91016,20759504330
GOOG,1/24/2024,150.289993,151.570007,149.839996,150.350006,19245000
GOOGL,5/31/2023,122.75,124.059998,122.5,122.870003,37325800
BTC-USD,6/11/2023,25854.03125,26203.43945,25668.98633,25940.16797,10732609603
LULU,2/29/2024,466.029999,469.899994,461.100006,467.089996,1431900
GOOGL,1/16/2024,142,144.350006,141.449997,142.490005,22670500
LULU,1/5/2024,495.920013,499.209991,490.690002,491.100006,1121500
GOOGL,1/29/2024,152.059998,153.779999,151.429993,153.509995,27784300
BTC-USD,12/2/2023,38689.27734,39678.9375,38652.59375,39476.33203,15534035612
TSLA,5/25/2023,186.539993,186.779999,180.580002,184.470001,96870700
TSLA,10/27/2023,210.600006,212.410004,205.770004,207.300003,94881200
LULU,1/30/2024,481.98999,491.299988,479.76001,481.399994,1295100
GOOGL,6/8/2023,122.230003,123.230003,121.239998,122.139999,29389200
BTC-USD,2/12/2024,48296.38672,50280.47656,47745.76172,49958.22266,34511985805
BTC-USD,4/8/2023,27920.51367,28159.86328,27883.38672,27947.79492,9373255556
GOOG,3/14/2024,142.300003,144.729996,141.485001,144.339996,36117900
TSLA,12/7/2023,241.550003,244.080002,236.979996,242.639999,107142300
LULU,12/20/2023,504.51001,511.600006,503.950012,505.149994,1063000
GOOG,5/23/2023,124.93,125.419998,123.050003,123.290001,24477900
GOOGL,4/14/2023,106.889999,108.940002,106.839996,108.870003,26578000
GOOGL,5/12/2023,116.68,118.029999,116.110001,117.510002,41073800
BTC-USD,4/30/2023,29245.51563,29952.0293,29114.02148,29268.80664,14652199272
BTC-USD,12/13/2023,41468.46484,43429.78125,40676.86719,42890.74219,26797884674
BTC-USD,10/1/2023,26967.39648,28047.23828,26965.09375,27983.75,9503917434
LULU,10/26/2023,393.179993,394.040009,386,388.619995,1837200
TSLA,2/13/2024,183.990005,187.259995,182.110001,184.020004,86759500
TSLA,10/17/2023,250.100006,257.179993,247.080002,254.850006,93562900
GOOGL,9/11/2023,136.539993,137.479996,135.789993,136.919998,20763400
GOOG,10/18/2023,140.75,141.990005,138.705002,139.279999,18304900
BTC-USD,10/22/2023,29918.6543,30199.43359,29720.3125,29993.89648,10446520040
GOOG,7/14/2023,125.129997,127.089996,124.900002,125.699997,20482800
TSLA,1/17/2024,214.860001,215.669998,212.009995,215.550003,103164400
BTC-USD,3/22/2024,65492.07813,66613.67188,63025.70703,63162.03516,42139443200
GOOG,6/12/2023,123.394997,124.75,122.349998,124.349998,22255700
BTC-USD,2/27/2024,54519.36328,57537.83984,54484.19922,57085.37109,49756832031
GOOGL,4/18/2023,106.489998,106.540001,104.07,104.5,26596400
GOOGL,9/1/2023,137.460007,137.460007,134.850006,135.660004,21524600
GOOGL,4/10/2023,106.980003,107.589996,105.120003,106.440002,27067400
GOOGL,8/18/2023,128.509995,129.25,126.379997,127.459999,30491300
GOOG,10/10/2023,139.509995,140.740005,138.429993,139.199997,19554900
GOOGL,11/20/2023,133.690002,136.660004,133.619995,136.25,27815500
LULU,11/10/2023,407.51001,413.899994,404.890015,413.670013,1038900
BTC-USD,4/19/2023,30394.1875,30411.05469,28669.89844,28822.67969,24571565421
BTC-USD,2/8/2024,44332.125,45575.83984,44332.125,45301.56641,26154524080
GOOGL,10/24/2023,137.830002,139.360001,137.419998,138.809998,44814300
BTC-USD,10/3/2023,27508.25195,27667.19141,27216.00195,27429.97852,11407814187
BTC-USD,5/8/2023,28450.45703,28663.27148,27310.13477,27694.27344,19122903752
BTC-USD,6/19/2023,26335.44141,26984.61133,26312.83203,26851.0293,12826986222
GOOGL,1/8/2024,136.289993,139.009995,136.259995,138.839996,21404000
BTC-USD,11/14/2023,36491.78906,36753.35156,34948.5,35537.64063,23857403554
BTC-USD,12/15/2023,43028.25,43087.82422,41692.96875,41929.75781,19639442462
TSLA,5/16/2023,165.649994,169.520004,164.350006,166.520004,98288800
LULU,8/24/2023,379.410004,379.410004,359.809998,360.220001,2347100
GOOG,11/21/2023,137.940002,138.964996,137.705002,138.619995,17648100
BTC-USD,1/9/2024,46987.64063,47893.69922,45244.71484,46139.73047,39821290992
GOOG,10/26/2023,124.470001,125.459999,122.32,123.440002,33907400
BTC-USD,1/2/2024,44187.14063,45899.70703,44176.94922,44957.96875,39335274536
LULU,8/22/2023,380.600006,381.529999,373.540009,379.420013,1122900
BTC-USD,1/7/2024,43998.46484,44495.57031,43662.23047,43943.09766,19330573863
BTC-USD,10/31/2023,34500.07813,34719.25391,34083.30859,34667.78125,15758270810
TSLA,8/7/2023,251.449997,253.649994,242.759995,251.449997,111097900
GOOGL,3/6/2024,133.119995,133.580002,130.850006,131.399994,35318600
GOOGL,8/9/2023,131.660004,132.039993,129,129.660004,24912900
GOOGL,2/9/2024,146.679993,149.440002,146.179993,149,26829500
LULU,4/18/2023,372.100006,373.5,369.529999,372.5,1407000
BTC-USD,5/5/2023,28851.48047,29668.9082,28845.50977,29534.38477,17936566518
BTC-USD,10/20/2023,28732.8125,30104.08594,28601.66992,29682.94922,21536125230
GOOGL,5/22/2023,122.940002,126.43,122.739998,125.050003,35253000
LULU,3/28/2023,319.609985,321.25,314.220001,320.309998,5869000
TSLA,3/23/2023,195.259995,199.309998,188.649994,192.220001,144193900
BTC-USD,6/17/2023,26328.67969,26769.39453,26174.49219,26510.67578,11090276850
BTC-USD,3/12/2024,72125.125,72825.65625,68728.85156,71481.28906,62554434520
GOOGL,5/25/2023,124.519997,125.32,121.959999,123.480003,42317000
TSLA,2/8/2024,189,191.619995,185.580002,189.559998,83034000
BTC-USD,12/29/2023,42614.64453,43124.32422,41424.0625,42099.40234,26000021055
LULU,10/9/2023,366.899994,372.869995,363.570007,372.640015,1079100
LULU,12/18/2023,490.01001,501.720001,488.420013,501.630005,1230600
TSLA,1/24/2024,211.880005,212.729996,206.770004,207.830002,123369900
GOOGL,8/7/2023,129.160004,131.610001,129.020004,131.529999,22746300
GOOG,3/13/2024,140.059998,142.190002,140.009995,140.770004,19637000
BTC-USD,7/18/2023,30147.07031,30233.65625,29556.42773,29856.5625,13138897269
